query_peak_id	query_chrom	query_start	query_end	target_peak_id	target_chrom	target_start	target_end	overlap_bp	query_overlap_fraction	target_overlap_fraction	reciprocal_overlap_score	reciprocal_best_hit	source_species	target_species
human_ocr_0071265	chr7	78596037	78596155	mouse_ocr_0035297	chr7	78595979	78596231	118	1.0	0.46825396825396826	0.46825396825396826	True	human	mouse
human_ocr_0003181	chr7	78847083	78847295	mouse_ocr_0004482	chr7	78846693	78847470	212	1.0	0.2728442728442728	0.2728442728442728	True	human	mouse
human_ocr_0078606	chr7	79274367	79274455	mouse_ocr_0018453	chr7	79274249	79274518	88	1.0	0.3271375464684015	0.3271375464684015	True	human	mouse
human_ocr_0036694	chr7	79547246	79547396	mouse_ocr_0025903	chr7	79547121	79547511	150	1.0	0.38461538461538464	0.38461538461538464	True	human	mouse
human_ocr_0006783	chr7	79660331	79660599	mouse_ocr_0005611	chr7	79659728	79660794	268	1.0	0.25140712945590993	0.25140712945590993	True	human	mouse
human_ocr_0036929	chr7	80143560	80143739	mouse_ocr_0015582	chr7	80143250	80144008	179	1.0	0.23614775725593667	0.23614775725593667	True	human	mouse
human_ocr_0019894	chr7	80340905	80341123	mouse_ocr_0017457	chr7	80340859	80341254	218	1.0	0.5518987341772152	0.5518987341772152	True	human	mouse
human_ocr_0047293	chr7	80413626	80413778	mouse_ocr_0019718	chr7	80413558	80414295	152	1.0	0.2062415196743555	0.2062415196743555	True	human	mouse
human_ocr_0039641	chr7	80857357	80857429	mouse_ocr_0029071	chr7	80857246	80857545	72	1.0	0.2408026755852843	0.2408026755852843	True	human	mouse
human_ocr_0049485	chr7	81250193	81250336	mouse_ocr_0044331	chr7	81249752	81250367	143	1.0	0.23252032520325203	0.23252032520325203	True	human	mouse
human_ocr_0003660	chr7	81828965	81829288	mouse_ocr_0023864	chr7	81828647	81829995	323	1.0	0.23961424332344214	0.23961424332344214	True	human	mouse
human_ocr_0009698	chr7	82867073	82867702	mouse_ocr_0000939	chr7	82865768	82868065	629	1.0	0.2738354375272094	0.2738354375272094	True	human	mouse
human_ocr_0066948	chr7	83655289	83655394	mouse_ocr_0031946	chr7	83655275	83655776	105	1.0	0.20958083832335328	0.20958083832335328	True	human	mouse
human_ocr_0066948	chr7	83655394	83655526	mouse_ocr_0031946	chr7	83655275	83655776	132	1.0	0.2634730538922156	0.2634730538922156	True	human	mouse
human_ocr_0040397	chr7	84089134	84089205	mouse_ocr_0031549	chr7	84089034	84089288	71	1.0	0.2795275590551181	0.2795275590551181	True	human	mouse
human_ocr_0008541	chr7	84679118	84679539	mouse_ocr_0009068	chr7	84679271	84679611	268	0.6365795724465558	0.788235294117647	0.6365795724465558	True	human	mouse
human_ocr_0008541	chr7	84679539	84679611	mouse_ocr_0009068	chr7	84679271	84679611	72	1.0	0.21176470588235294	0.21176470588235294	True	human	mouse
human_ocr_0001375	chr7	90443273	90443608	mouse_ocr_0005400	chr7	90442544	90444087	335	1.0	0.21710952689565782	0.21710952689565782	True	human	mouse
human_ocr_0001375	chr7	90443616	90444101	mouse_ocr_0005400	chr7	90442544	90444087	471	0.9711340206185567	0.305249513933895	0.305249513933895	True	human	mouse
human_ocr_0019845	chr7	93079813	93079930	mouse_ocr_0018524	chr7	93079786	93080341	117	1.0	0.21081081081081082	0.21081081081081082	True	human	mouse
human_ocr_0019845	chr7	93079976	93080405	mouse_ocr_0018524	chr7	93079786	93080341	365	0.8508158508158508	0.6576576576576577	0.6576576576576577	True	human	mouse
human_ocr_0078521	chr7	96357631	96357779	mouse_ocr_0018885	chr7	96357570	96358087	148	1.0	0.2862669245647969	0.2862669245647969	True	human	mouse
human_ocr_0024932	chr7	97580899	97581008	mouse_ocr_0011437	chr7	97580859	97581232	109	1.0	0.29222520107238603	0.29222520107238603	True	human	mouse
human_ocr_0024932	chr7	97581008	97581123	mouse_ocr_0011437	chr7	97580859	97581232	115	1.0	0.30831099195710454	0.30831099195710454	True	human	mouse
human_ocr_0004836	chr7	97737339	97738022	mouse_ocr_0001882	chr7	97737328	97738543	683	1.0	0.5621399176954732	0.5621399176954732	True	human	mouse
human_ocr_0001445	chr7	98656272	98656682	mouse_ocr_0000989	chr7	98655982	98657302	410	1.0	0.3106060606060606	0.3106060606060606	True	human	mouse
human_ocr_0043739	chr7	99468515	99468965	mouse_ocr_0031334	chr7	99468079	99469243	450	1.0	0.3865979381443299	0.3865979381443299	True	human	mouse
human_ocr_0009562	chr7	99625510	99626372	mouse_ocr_0019294	chr7	99625472	99626314	804	0.9327146171693735	0.9548693586698337	0.9327146171693735	True	human	mouse
human_ocr_0001741	chr7	99858737	99858981	mouse_ocr_0001806	chr7	99858575	99859391	244	1.0	0.29901960784313725	0.29901960784313725	True	human	mouse
human_ocr_0000529	chr7	100159258	100159759	mouse_ocr_0001633	chr7	100159069	100159950	501	1.0	0.5686719636776391	0.5686719636776391	True	human	mouse
human_ocr_0008196	chr7	101296744	101297014	mouse_ocr_0008107	chr7	101296205	101297220	270	1.0	0.2660098522167488	0.2660098522167488	True	human	mouse
human_ocr_0068640	chr7	101321645	101321940	mouse_ocr_0012171	chr7	101320798	101322198	295	1.0	0.21071428571428572	0.21071428571428572	True	human	mouse
human_ocr_0034390	chr7	101465509	101465664	mouse_ocr_0025977	chr7	101465382	101465896	155	1.0	0.301556420233463	0.301556420233463	True	human	mouse
human_ocr_0028053	chr7	101503319	101503417	mouse_ocr_0022831	chr7	101503282	101503741	98	1.0	0.21350762527233116	0.21350762527233116	True	human	mouse
human_ocr_0002250	chr7	101663598	101663819	mouse_ocr_0000301	chr7	101663453	101664186	221	1.0	0.3015006821282401	0.3015006821282401	True	human	mouse
human_ocr_0002250	chr7	101663819	101664225	mouse_ocr_0000301	chr7	101663453	101664186	367	0.9039408866995073	0.5006821282401092	0.5006821282401092	True	human	mouse
human_ocr_0060469	chr7	102078739	102078828	mouse_ocr_0035943	chr7	102078567	102078933	89	1.0	0.24316939890710382	0.24316939890710382	True	human	mouse
human_ocr_0038326	chr7	107592804	107592877	mouse_ocr_0043034	chr7	107592751	107593001	73	1.0	0.292	0.292	True	human	mouse
human_ocr_0041359	chr7	109562033	109562145	mouse_ocr_0012975	chr7	109561844	109562393	112	1.0	0.2040072859744991	0.2040072859744991	True	human	mouse
human_ocr_0011478	chr7	109616658	109616884	mouse_ocr_0002210	chr7	109616164	109616996	226	1.0	0.27163461538461536	0.27163461538461536	True	human	mouse
human_ocr_0062332	chr7	109617941	109618001	mouse_ocr_0024676	chr7	109617905	109618205	60	1.0	0.2	0.2	True	human	mouse
human_ocr_0062332	chr7	109618019	109618086	mouse_ocr_0024676	chr7	109617905	109618205	67	1.0	0.22333333333333333	0.22333333333333333	True	human	mouse
human_ocr_0000351	chr7	110061561	110061916	mouse_ocr_0004286	chr7	110060895	110062288	355	1.0	0.2548456568557071	0.2548456568557071	True	human	mouse
human_ocr_0050083	chr7	110432428	110432521	mouse_ocr_0034196	chr7	110432337	110432607	93	1.0	0.34444444444444444	0.34444444444444444	True	human	mouse
human_ocr_0050083	chr7	110432529	110432596	mouse_ocr_0034196	chr7	110432337	110432607	67	1.0	0.24814814814814815	0.24814814814814815	True	human	mouse
human_ocr_0056428	chr7	112026666	112026758	mouse_ocr_0036847	chr7	112026526	112026834	92	1.0	0.2987012987012987	0.2987012987012987	True	human	mouse
human_ocr_0048108	chr7	112469900	112469994	mouse_ocr_0026760	chr7	112469698	112470164	94	1.0	0.2017167381974249	0.2017167381974249	True	human	mouse
human_ocr_0048108	chr7	112470030	112470148	mouse_ocr_0026760	chr7	112469698	112470164	118	1.0	0.2532188841201717	0.2532188841201717	True	human	mouse
human_ocr_0086679	chr7	112603905	112604072	mouse_ocr_0027875	chr7	112603830	112604208	167	1.0	0.4417989417989418	0.4417989417989418	True	human	mouse
human_ocr_0068372	chr7	112615458	112615633	mouse_ocr_0033724	chr7	112615311	112615739	175	1.0	0.4088785046728972	0.4088785046728972	True	human	mouse
human_ocr_0011161	chr7	112788416	112788654	mouse_ocr_0013365	chr7	112788195	112788799	238	1.0	0.39403973509933776	0.39403973509933776	True	human	mouse
human_ocr_0025600	chr7	112826355	112826619	mouse_ocr_0011890	chr7	112825665	112826722	264	1.0	0.24976348155156103	0.24976348155156103	True	human	mouse
human_ocr_0044115	chr7	112841882	112842281	mouse_ocr_0028006	chr7	112841962	112842395	319	0.7994987468671679	0.7367205542725174	0.7367205542725174	True	human	mouse
human_ocr_0030980	chr7	114181493	114181765	mouse_ocr_0036758	chr7	114181277	114181896	272	1.0	0.4394184168012924	0.4394184168012924	True	human	mouse
human_ocr_0053941	chr7	114317475	114317667	mouse_ocr_0019997	chr7	114317338	114317838	192	1.0	0.384	0.384	True	human	mouse
human_ocr_0080543	chr7	115580460	115580541	mouse_ocr_0029618	chr7	115580444	115580823	81	1.0	0.21372031662269128	0.21372031662269128	True	human	mouse
human_ocr_0080543	chr7	115580544	115580870	mouse_ocr_0029618	chr7	115580444	115580823	279	0.8558282208588958	0.7361477572559367	0.7361477572559367	True	human	mouse
human_ocr_0043817	chr7	117383681	117383787	mouse_ocr_0035261	chr7	117383591	117383854	106	1.0	0.40304182509505704	0.40304182509505704	True	human	mouse
human_ocr_0032254	chr7	117571819	117572044	mouse_ocr_0027415	chr7	117571702	117572281	225	1.0	0.38860103626943004	0.38860103626943004	True	human	mouse
human_ocr_0008037	chr7	118705376	118705695	mouse_ocr_0035836	chr7	118705130	118706068	319	1.0	0.3400852878464819	0.3400852878464819	True	human	mouse
human_ocr_0046031	chr7	119861668	119861831	mouse_ocr_0044451	chr7	119861716	119862034	115	0.7055214723926381	0.36163522012578614	0.36163522012578614	True	human	mouse
human_ocr_0046031	chr7	119861890	119861955	mouse_ocr_0044451	chr7	119861716	119862034	65	1.0	0.20440251572327045	0.20440251572327045	True	human	mouse
human_ocr_0046031	chr7	119861956	119862111	mouse_ocr_0044451	chr7	119861716	119862034	78	0.5032258064516129	0.24528301886792453	0.24528301886792453	True	human	mouse
human_ocr_0031828	chr7	120173888	120174089	mouse_ocr_0008460	chr7	120173600	120174154	201	1.0	0.3628158844765343	0.3628158844765343	True	human	mouse
human_ocr_0004489	chr7	122101590	122101967	mouse_ocr_0004459	chr7	122101495	122102225	377	1.0	0.5164383561643836	0.5164383561643836	True	human	mouse
human_ocr_0000220	chr7	125707450	125707724	mouse_ocr_0007217	chr7	125707064	125708311	274	1.0	0.21972734562951082	0.21972734562951082	True	human	mouse
human_ocr_0077937	chr7	126701275	126701424	mouse_ocr_0020898	chr7	126701170	126701464	149	1.0	0.5068027210884354	0.5068027210884354	True	human	mouse
human_ocr_0012069	chr7	126776855	126777013	mouse_ocr_0008471	chr7	126776605	126777345	158	1.0	0.21351351351351353	0.21351351351351353	True	human	mouse
human_ocr_0006197	chr7	127016431	127016718	mouse_ocr_0015020	chr7	127016220	127017580	287	1.0	0.21102941176470588	0.21102941176470588	True	human	mouse
human_ocr_0076617	chr7	127025296	127025481	mouse_ocr_0011863	chr7	127025137	127025775	185	1.0	0.28996865203761757	0.28996865203761757	True	human	mouse
human_ocr_0007952	chr7	127253790	127254621	mouse_ocr_0030452	chr7	127253669	127254990	831	1.0	0.6290688872066617	0.6290688872066617	True	human	mouse
human_ocr_0014297	chr7	127716987	127717336	mouse_ocr_0014742	chr7	127717005	127717484	331	0.9484240687679083	0.6910229645093946	0.6910229645093946	True	human	mouse
human_ocr_0014297	chr7	127717358	127717477	mouse_ocr_0014742	chr7	127717005	127717484	119	1.0	0.24843423799582465	0.24843423799582465	True	human	mouse
human_ocr_0022197	chr7	127744494	127744587	mouse_ocr_0040172	chr7	127744424	127744631	93	1.0	0.4492753623188406	0.4492753623188406	True	human	mouse
human_ocr_0001730	chr7	127745743	127746104	mouse_ocr_0000081	chr7	127745133	127746384	361	1.0	0.2885691446842526	0.2885691446842526	True	human	mouse
human_ocr_0012570	chr7	127761215	127761421	mouse_ocr_0025825	chr7	127761093	127761492	206	1.0	0.5162907268170426	0.5162907268170426	True	human	mouse
human_ocr_0001185	chr7	127912514	127912767	mouse_ocr_0007636	chr7	127912121	127912926	253	1.0	0.3142857142857143	0.3142857142857143	True	human	mouse
human_ocr_0025332	chr7	128004465	128004883	mouse_ocr_0035791	chr7	128004185	128005388	418	1.0	0.34746467165419787	0.34746467165419787	True	human	mouse
human_ocr_0014727	chr7	128532149	128532237	mouse_ocr_0046704	chr7	128532069	128532247	88	1.0	0.4943820224719101	0.4943820224719101	True	human	mouse
human_ocr_0015425	chr7	128622780	128622921	mouse_ocr_0025590	chr7	128622527	128623003	141	1.0	0.296218487394958	0.296218487394958	True	human	mouse
human_ocr_0046148	chr7	130044599	130044721	mouse_ocr_0016651	chr7	130044556	130045096	122	1.0	0.22592592592592592	0.22592592592592592	True	human	mouse
human_ocr_0046148	chr7	130044721	130044864	mouse_ocr_0016651	chr7	130044556	130045096	143	1.0	0.26481481481481484	0.26481481481481484	True	human	mouse
human_ocr_0028251	chr7	130936308	130936749	mouse_ocr_0012996	chr7	130935977	130936920	441	1.0	0.4676564156945917	0.4676564156945917	True	human	mouse
human_ocr_0083704	chr7	132810500	132810612	mouse_ocr_0023587	chr7	132810385	132810666	112	1.0	0.398576512455516	0.398576512455516	True	human	mouse
human_ocr_0011077	chr7	133032675	133032780	mouse_ocr_0022579	chr7	133032601	133033067	105	1.0	0.22532188841201717	0.22532188841201717	True	human	mouse
human_ocr_0041981	chr7	133119749	133119822	mouse_ocr_0044370	chr7	133119744	133119955	73	1.0	0.3459715639810427	0.3459715639810427	True	human	mouse
human_ocr_0041981	chr7	133119885	133119929	mouse_ocr_0044370	chr7	133119744	133119955	44	1.0	0.20853080568720378	0.20853080568720378	True	human	mouse
human_ocr_0029147	chr7	137211297	137211644	mouse_ocr_0018952	chr7	137211301	137211728	343	0.9884726224783862	0.8032786885245902	0.8032786885245902	True	human	mouse
human_ocr_0050836	chr7	137314165	137314743	mouse_ocr_0033354	chr7	137314187	137314894	556	0.9619377162629758	0.7864214992927864	0.7864214992927864	True	human	mouse
human_ocr_0007370	chr7	139188158	139188428	mouse_ocr_0025020	chr7	139187894	139188727	270	1.0	0.3241296518607443	0.3241296518607443	True	human	mouse
human_ocr_0047453	chr7	140922629	140923355	mouse_ocr_0003448	chr7	140922365	140923306	677	0.9325068870523416	0.7194473963868225	0.7194473963868225	True	human	mouse
human_ocr_0023319	chr7	141361571	141361754	mouse_ocr_0009958	chr7	141361499	141362048	183	1.0	0.3333333333333333	0.3333333333333333	True	human	mouse
human_ocr_0023319	chr7	141361838	141361989	mouse_ocr_0009958	chr7	141361499	141362048	151	1.0	0.2750455373406193	0.2750455373406193	True	human	mouse
human_ocr_0017422	chr7	144937870	144938114	mouse_ocr_0035353	chr7	144937530	144938121	244	1.0	0.4128595600676819	0.4128595600676819	True	human	mouse
human_ocr_0031694	chr8	12030823	12031045	mouse_ocr_0010495	chr8	12030685	12031586	222	1.0	0.24639289678135406	0.24639289678135406	True	human	mouse
human_ocr_0007638	chr8	14896526	14896804	mouse_ocr_0024014	chr8	14896009	14896797	271	0.9748201438848921	0.34390862944162437	0.34390862944162437	True	human	mouse
human_ocr_0023446	chr8	23180095	23180230	mouse_ocr_0044844	chr8	23179987	23180239	135	1.0	0.5357142857142857	0.5357142857142857	True	human	mouse
human_ocr_0058980	chr8	26891978	26892216	mouse_ocr_0036260	chr8	26891756	26892292	238	1.0	0.44402985074626866	0.44402985074626866	True	human	mouse
human_ocr_0066996	chr8	26978023	26978092	mouse_ocr_0020563	chr8	26977995	26978253	69	1.0	0.26744186046511625	0.26744186046511625	True	human	mouse
human_ocr_0072240	chr8	26984617	26984925	mouse_ocr_0033107	chr8	26984684	26985027	241	0.7824675324675324	0.7026239067055393	0.7026239067055393	True	human	mouse
human_ocr_0072240	chr8	26984926	26985008	mouse_ocr_0033107	chr8	26984684	26985027	82	1.0	0.239067055393586	0.239067055393586	True	human	mouse
human_ocr_0023184	chr8	26999342	26999527	mouse_ocr_0024362	chr8	26999228	26999548	185	1.0	0.578125	0.578125	True	human	mouse
human_ocr_0006349	chr8	27128418	27128577	mouse_ocr_0015170	chr8	27128227	27128942	159	1.0	0.22237762237762237	0.22237762237762237	True	human	mouse
human_ocr_0041649	chr8	33799615	33799791	mouse_ocr_0020520	chr8	33799498	33799852	176	1.0	0.4971751412429379	0.4971751412429379	True	human	mouse
human_ocr_0055826	chr8	33905937	33906002	mouse_ocr_0023238	chr8	33905767	33906033	65	1.0	0.24436090225563908	0.24436090225563908	True	human	mouse
human_ocr_0012059	chr8	34807831	34808189	mouse_ocr_0022371	chr8	34806758	34808317	358	1.0	0.22963438101347017	0.22963438101347017	True	human	mouse
human_ocr_0016524	chr8	34816435	34816596	mouse_ocr_0025382	chr8	34815901	34816664	161	1.0	0.21100917431192662	0.21100917431192662	True	human	mouse
human_ocr_0000104	chr8	34965008	34965312	mouse_ocr_0006015	chr8	34964772	34966031	304	1.0	0.2414614773629865	0.2414614773629865	True	human	mouse
human_ocr_0000104	chr8	34965402	34965679	mouse_ocr_0006015	chr8	34964772	34966031	277	1.0	0.2200158856235107	0.2200158856235107	True	human	mouse
human_ocr_0030060	chr8	35469117	35469320	mouse_ocr_0044989	chr8	35469058	35469320	203	1.0	0.7748091603053435	0.7748091603053435	True	human	mouse
human_ocr_0006788	chr8	35825909	35826347	mouse_ocr_0001581	chr8	35825439	35827138	438	1.0	0.2577987051206592	0.2577987051206592	True	human	mouse
human_ocr_0087692	chr8	36073373	36073464	mouse_ocr_0013774	chr8	36073268	36073679	91	1.0	0.22141119221411193	0.22141119221411193	True	human	mouse
human_ocr_0069914	chr8	36290961	36291112	mouse_ocr_0016247	chr8	36290835	36291450	151	1.0	0.24552845528455283	0.24552845528455283	True	human	mouse
human_ocr_0034795	chr8	36347067	36347167	mouse_ocr_0011233	chr8	36346782	36347273	100	1.0	0.20366598778004075	0.20366598778004075	True	human	mouse
human_ocr_0057344	chr8	40896628	40896736	mouse_ocr_0012230	chr8	40896567	40896896	108	1.0	0.3282674772036474	0.3282674772036474	True	human	mouse
human_ocr_0018730	chr8	46490794	46491057	mouse_ocr_0025127	chr8	46490106	46491358	263	1.0	0.21006389776357828	0.21006389776357828	True	human	mouse
human_ocr_0063182	chr8	46750921	46751054	mouse_ocr_0010350	chr8	46750438	46751081	133	1.0	0.20684292379471228	0.20684292379471228	True	human	mouse
human_ocr_0087385	chr8	46941365	46941514	mouse_ocr_0022740	chr8	46941196	46941788	149	1.0	0.2516891891891892	0.2516891891891892	True	human	mouse
human_ocr_0016558	chr8	47242532	47242845	mouse_ocr_0030223	chr8	47242538	47242896	307	0.9808306709265175	0.8575418994413407	0.8575418994413407	True	human	mouse
human_ocr_0074215	chr8	57540164	57540290	mouse_ocr_0038404	chr8	57540099	57540672	126	1.0	0.2198952879581152	0.2198952879581152	True	human	mouse
human_ocr_0074215	chr8	57540440	57540601	mouse_ocr_0038404	chr8	57540099	57540672	161	1.0	0.28097731239092494	0.28097731239092494	True	human	mouse
human_ocr_0054244	chr8	61276579	61276720	mouse_ocr_0025477	chr8	61276449	61276786	141	1.0	0.41839762611275966	0.41839762611275966	True	human	mouse
human_ocr_0006409	chr8	64692620	64692952	mouse_ocr_0000630	chr8	64692645	64693225	307	0.9246987951807228	0.5293103448275862	0.5293103448275862	True	human	mouse
human_ocr_0087947	chr8	66441338	66441392	mouse_ocr_0044579	chr8	66441241	66441489	54	1.0	0.21774193548387097	0.21774193548387097	True	human	mouse
human_ocr_0000815	chr8	69996078	69996469	mouse_ocr_0000294	chr8	69995807	69996931	391	1.0	0.34786476868327404	0.34786476868327404	True	human	mouse
human_ocr_0041479	chr8	70500885	70501044	mouse_ocr_0022191	chr8	70500875	70501247	159	1.0	0.4274193548387097	0.4274193548387097	True	human	mouse
human_ocr_0041479	chr8	70501084	70501312	mouse_ocr_0022191	chr8	70500875	70501247	163	0.7149122807017544	0.4381720430107527	0.4381720430107527	True	human	mouse
